 0.0001666666666666667 0.004026962851286029
 0.0003333333333333333 19794.46383862256
 0.0005 400617157983.2112
 0.0006666666666666666 1.087656173304421e+19
 0.0008333333333333333 3.509513864824936e+26
 0.001 1.254753689038102e+34
 0.001166666666666667 4.742235344788729e+41
 0.001333333333333334 1.845175840582333e+49
 0.0015 7.291678407890267e+56
 0.001666666666666667 2.906553752975377e+64
 0.001833333333333334 1.164542492962463e+72
 0.002 4.680931219107006e+79
 0.002166666666666667 1.885568556428647e+87
 0.002333333333333334 7.606919588341872e+94
 0.0025 3.072276048292082e+102
 0.002666666666666667 1.24189770376954e+110
 0.002833333333333333 5.023557124359819e+117
 0.003 2.033223748422141e+125
 0.003166666666666666 8.233227419962258e+132
 0.003333333333333333 3.33532681028504e+140
 0.003499999999999999 1.351663460361903e+148
 0.003666666666666666 5.479532823874032e+155
 0.003833333333333332 2.222026332250009e+163
 0.003999999999999999 9.01308999896402e+170
 0.004166666666666666 3.656847208769157e+178
 0.004333333333333332 1.484019257799832e+186
 0.004499999999999999 6.023707473708814e+193
 0.004666666666666665 2.445527921086406e+201
 0.004833333333333332 9.930228967620729e+208
 0.004999999999999998 4.032903425377352e+216
 0.005166666666666665 1.638109163274817e+224
 0.005333333333333331 6.654712358671192e+231
 0.005499999999999998 2.703787371577391e+239
 0.005666666666666664 1.098672623954594e+247
 0.005833333333333331 4.464909282218965e+254
 0.005999999999999998 1.81468767001403e+262
 0.006166666666666664 7.376199740515278e+269
 0.006333333333333331 2.998484789334895e+277
 0.006499999999999997 1.219007947166559e+285
 0.006666666666666664 4.956145510726288e+292
 0.00683333333333333 inf
 0.006999999999999997 inf
 0.007166666666666663 inf
 0.00733333333333333 inf
 0.007499999999999996 inf
 0.007666666666666663 inf
 0.007833333333333329 inf
 0.007999999999999997 inf
 0.008166666666666664 inf
 0.008333333333333331 inf
 0.008499999999999999 inf
 0.008666666666666666 inf
 0.008833333333333334 inf
 0.009000000000000001 inf
 0.009166666666666668 inf
 0.009333333333333336 inf
 0.009500000000000003 inf
 0.009666666666666671 inf
 0.009833333333333338 inf
 0.01000000000000001 inf
 0.01016666666666667 inf
 0.01033333333333334 inf
 0.01050000000000001 inf
 0.01066666666666667 inf
 0.01083333333333334 inf
 0.01100000000000001 inf
 0.01116666666666668 inf
 0.01133333333333334 inf
 0.01150000000000001 inf
 0.01166666666666668 inf
 0.01183333333333335 inf
 0.01200000000000001 inf
 0.01216666666666668 inf
 0.01233333333333335 inf
 0.01250000000000002 inf
 0.01266666666666668 inf
 0.01283333333333335 inf
 0.01300000000000002 inf
 0.01316666666666669 inf
 0.01333333333333335 inf
 0.01350000000000002 inf
 0.01366666666666669 -nan
 0.01383333333333336 -nan
 0.01400000000000002 -nan
 0.01416666666666669 -nan
 0.01433333333333336 -nan
 0.01450000000000003 -nan
 0.01466666666666669 -nan
 0.01483333333333336 -nan
 0.01500000000000003 -nan
 0.01516666666666669 -nan
 0.01533333333333336 -nan
 0.01550000000000003 -nan
 0.0156666666666667 -nan
 0.01583333333333336 -nan
 0.01600000000000003 -nan
 0.01616666666666669 -nan
 0.01633333333333336 -nan
 0.01650000000000003 -nan
 0.01666666666666669 -nan
